framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,num_slots,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.11086932942128065
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.11319780168064528
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.05968132385182433
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,8,power_law_1.2,0.06827813666943354
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.11193897233563944
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.05887700138002243
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.12605456271798332
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,8,power_law_1.2,0.07124164877827724
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.11591877485084771
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.06221726710503917
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,8,power_law_1.2,0.0764054145380286
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.11241452570479141
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.1639718574582312
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.06508788451412675
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,8,power_law_1.2,0.08776123110156156
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.13478573294024096
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.07057242587098236
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.15970911137328023
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,8,power_law_1.2,0.09492082080690951
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.16582343379881734
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.07659857549286274
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,8,power_law_1.2,0.11623881225103831
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.14384516995784588
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.08281678591432808
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.16724443476984174
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,8,power_law_1.2,0.1297174359070078
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.09758329786658106
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.16378022399662465
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.15037379042289029
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.11158622331771836
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,8,power_law_1.2,0.1739777202905457
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.17087844575239186
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.19058402178658804
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.1319072538588377
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,8,power_law_1.2,0.22845902483311922
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.20180685624809322
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.22855355154791315
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.1533037808555844
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,8,power_law_1.2,0.29437644472045243
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.23296763813230836
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.2520313899787661
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.19197719058077836
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,8,power_law_1.2,0.38545946021152383
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.25885699419629943
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.2983108261743366
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.24017554264448646
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,8,power_law_1.2,0.4600149671834843
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.28510133923525083
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,20480,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.27750450474533433
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.3930774435463444
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,8,power_law_1.2,0.6091305409870968
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.3994625645369455
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32768,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.41661823540395215
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,8,power_law_1.01_eplb,0.7001662301792204
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,8,power_law_1.2,1.32400271904229
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,288,1,8,power_law_1.2_eplb,0.7099065297627872
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,65536,7168,2048,8,256,256,1,8,power_law_1.2_eplb,0.804416664886942
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,16,power_law_1.01,0.027822546525434984
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,16,power_law_1.01,0.03520596143431161
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,16,power_law_1.01,0.07041192286862322
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,16,power_law_1.01,0.14082384573724643
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,16,power_law_1.01,0.28164769147449287
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,16,power_law_1.01,0.5632953829489857
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,16,power_law_1.01,0.040634755310139326
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,16,power_law_1.01,0.04065491999284558
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,16,power_law_1.01,0.04064963449860779
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,16,power_law_1.01,0.03909883436430165
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,16,power_law_1.01,0.037200778091715396
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,16,power_law_1.01,0.04089797091305975
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,16,power_law_1.01,0.04082375863224741
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,16,power_law_1.01,0.039994001439532086
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.017717527259479858
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,16,power_law_1.01,0.04130047875126643
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.018108266627374612
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,16,power_law_1.01,0.04101631823306949
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.036216533254749224
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,16,power_law_1.01,0.04259914795389149
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.07243306650949845
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.1448661330189969
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,16,power_law_1.01,0.045194666567872056
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,256,1,16,power_law_1.2,0.028409017216075527
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.2897322660379938
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,256,1,16,power_law_1.2,0.03568813276158786
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,16,power_law_1.01,0.04630518311615043
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.03218671890258772
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,256,1,16,power_law_1.2,0.07137626552317572
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.035198452831176716
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.02252334464680062
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,16,power_law_1.01,0.05307947574356137
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,256,1,16,power_law_1.2,0.14275253104635144
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.03605019439665089
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.02262460789649012
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,256,1,16,power_law_1.2,0.2855050620927029
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.04524921579298024
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.03624843262317071
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,16,power_law_1.01,0.06369941258857155
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,256,1,16,power_law_1.2,0.5710101241854058
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,8,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.09049843158596048
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.036625947600503354
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,256,1,16,power_law_1.2,0.0353727835308369
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,16,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.18099686317192096
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.03729406705257566
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,256,1,16,power_law_1.2,0.04017318052317671
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,16,power_law_1.01,0.07114010521032257
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,32,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.3619937263438419
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.037100167204954224
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,256,1,16,power_law_1.2,0.03672832850899436
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,48,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.07602269446514519
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,256,1,16,power_law_1.2,0.03963333045567765
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.03815243566572131
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,16,power_law_1.01,0.07700469846174751
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,64,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.07570191846280999
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,256,1,16,power_law_1.2,0.0377365089573325
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.037430496665946084
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,80,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05458638901034314
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,256,1,16,power_law_1.2,0.03787556048088668
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.038314428555025114
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,96,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05579448246952101
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,256,1,16,power_law_1.2,0.035787442504441117
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.040562535644782446
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,16,power_law_1.01,0.10814786430667173
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,128,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.0558716596339282
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,256,1,16,power_law_1.2,0.03846394862891908
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.04175783958501159
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,160,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05443790260531915
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,256,1,16,power_law_1.2,0.040667480383937915
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,192,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05620029834381962
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,256,1,16,power_law_1.2,0.040856485096686324
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.043044675033220375
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,256,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05613488626146923
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,256,1,16,power_law_1.2,0.0431980411274171
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,8192,7168,2048,8,256,256,1,16,power_law_1.01,0.118930596000495
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.046641057395568813
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,320,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05844866761914437
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,256,1,16,power_law_1.2,0.049048037028980356
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,384,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.06041990697024265
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.052199304878437734
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,256,1,16,power_law_1.2,0.053702433919354614
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,512,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.05962345678160015
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,256,1,16,power_law_1.2,0.05626736322747121
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.05777433398255765
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,768,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.062237981369750194
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,12288,7168,2048,8,256,256,1,16,power_law_1.01,0.1584746827017069
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1024,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.06314243457820566
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,256,1,16,power_law_1.2,0.06683975064083822
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.06459768089472036
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,1536,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.0644107033365969
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,3072,7168,2048,8,256,256,1,16,power_law_1.2,0.08398660192463273
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,2048,7168,2048,8,256,288,1,16,power_law_1.01_eplb,0.06872302121481691
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,16384,7168,2048,8,256,256,1,16,power_law_1.01,0.1890895644184979
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe_eplb,wideep_compute_cutlass,nvfp4,6144,7168,2048,8,256,256,1,16,power_law_1.01_eplb,0.08003704070055265
TRTLLM,1.2.0rc6,NVIDIA VR200,wideep_moe,wideep_compute_cutlass,nvfp4,4096,7168,2048,8,256,256,1,16,power_law_1.2,0.10479188613636692
