framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,2048,0.09292856369968859
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,2560,0.1328115399082403
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,1536,0.11261468518844722
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,1536,0.0739530955887479
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,3072,0.13979330493017134
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,1024,0.0810226709919362
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,1024,0.05601445581195386
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,1024,0.08830394744873048
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,768,0.06351533724176191
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,768,0.04491396485560362
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,1536,0.09124910884140071
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,512,0.04606039001498886
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,512,0.04046484977556653
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,512,0.0802642845221484
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,256,0.03457813002976115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,256,0.034197946686483974
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,2048,0.11474567745349135
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,128,0.029566086603986668
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,128,0.032183521094791084
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,768,0.08257657865242063
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,64,0.02731560089221863
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,64,0.032630999728981994
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,65536,32,0.027689503178452
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,65536,32,0.032284701954234725
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,128,0.07996414121883212
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,256,0.07965341368331524
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,65536,2.1626717696515385
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,65536,4.003836821394462
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,51200,1.7133385569112334
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,51200,3.126113086069435
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,16384,0.9883513309647269
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,16384,0.5112470652062512
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,16384,0.40849655651795885
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,12288,0.7305486130997787
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,12288,0.3830867336109631
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,12288,0.30488463930625914
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,10240,0.6314658204639114
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,10240,0.3155455709438593
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,10240,0.26361927419656245
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,8192,0.45523051634737416
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,8192,0.25549690034271066
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,65536,51200,1.7352725386271506
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,7168,0.385383860562301
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,7168,0.2390482267937671
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,8192,0.21441990763252977
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,6144,0.3266152035968034
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,6144,0.19783319006985842
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,7168,0.19962130362116623
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,5120,0.2754142287801122
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,5120,0.16734384674562014
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,6144,0.16950198310348857
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,4096,0.22565123699912784
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,4096,0.1301365023625797
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,5120,0.1548717799667524
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,3584,0.1918977297682767
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,3584,0.11822135811314188
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,4096,0.13780626073178248
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,3072,0.16649654651522738
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,3072,0.10547058261155201
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,51200,1.3908261839639116
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,2560,0.14309654958061926
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,2560,0.09914589360824502
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,3584,0.1230821883864476
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,2048,0.11086905857241042
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,2048,0.08217220614891241
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,2560,0.10376578086082634
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,1536,0.08978134160979165
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,1536,0.06698098580707376
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,2048,0.08932922633396277
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,1024,0.07029798954121347
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,1024,0.0506158707110406
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,3072,0.10820288040550773
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,768,0.054787561799939564
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,768,0.03719067862731344
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,1024,0.07501109838485717
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,512,0.04042239369103223
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,512,0.03333941402093562
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,768,0.06580479486999005
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,256,0.027647495889492158
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,256,0.028692696028126123
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,256,0.06378844037861368
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,128,0.024017995082932234
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,128,0.027543479189467354
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,1536,0.07619922885432602
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,64,0.022424951201614307
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,64,0.027769086437153607
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,51200,32,0.023010908473621708
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,51200,32,0.02764800100615527
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,128,0.06467579475188621
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,65536,1.2719445610554079
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,65536,0.7878128918166439
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,512,0.06375262248505133
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,51200,0.9883939739368433
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,51200,0.6028367009404537
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,16384,0.2968325792975724
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,16384,0.19191357349117122
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,16384,0.1490349467399249
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,12288,0.20759369556162477
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,12288,0.14363614417902115
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,12288,0.11393378862416498
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,10240,0.17686719969583248
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,10240,0.12157322605623984
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,10240,0.10126743511745354
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,8192,0.1438479609576885
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,8192,0.09609422361778687
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,8192,0.08085041587205595
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,7168,0.12636953885175162
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,7168,0.09131811544430113
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,51200,0.44743328221593504
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,6144,0.11061868645055652
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,6144,0.08137173213748834
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,7168,0.07343450389964233
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,5120,0.0922516388412396
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,5120,0.06839667001705664
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,6144,0.06239470191061105
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,4096,0.07539138022478656
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,4096,0.050538466059543805
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,5120,0.055214750389183206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,3584,0.06663216859237578
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,3584,0.047936564966073
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,3584,0.04115380903029954
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,3072,0.06261226447673772
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,3072,0.04330675621755081
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,4096,0.04692291521896464
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,2560,0.05044073675718619
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,2560,0.03789793696406162
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,51200,65536,1.7573341279549977
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,2048,0.036837002760282324
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,2048,0.03358430708179374
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,2560,0.033713749621723604
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,1536,0.029940511328052744
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,1536,0.029098884623652125
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,3072,0.03537191125158908
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,1024,0.021437180833449507
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,1024,0.022466091277276192
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,2048,0.02905775122073038
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,768,0.01665752330750949
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,768,0.017648374441660862
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,768,0.022633133675640217
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,512,0.011979600119533125
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,512,0.015820788717993577
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,1024,0.02340044975280762
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,1536,0.024092450737953186
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,256,0.00966442170124379
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,256,0.013632342092625874
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,128,0.008491909352404502
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,128,0.012779473420887479
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,128,0.019876694457427627
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,64,0.007760109092371155
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,64,0.012499329379827302
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,16384,32,0.007806448502974073
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,16384,32,0.0124365575385816
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,512,0.02026720423776372
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,256,0.019448938993044375
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,65536,0.6100680682774292
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,65536,0.9607361176135424
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,51200,0.4852300360195222
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,51200,0.7289545151064707
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,16384,0.22907438199719982
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,16384,0.1576395365273107
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,16384,65536,0.5821559565621018
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,12288,0.17004465627020826
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,12288,0.1232957480566267
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,16384,0.1188122311083281
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,10240,0.1393615612003059
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,10240,0.10423502501881261
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,12288,0.08983949653192905
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,8192,0.11443870109126485
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,8192,0.08152684105798337
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,10240,0.07906041779782755
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,7168,0.10111078872404912
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,7168,0.06769306123163632
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,8192,0.0630054147491117
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,6144,0.08872331722397543
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,6144,0.05807731287834695
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,7168,0.057627935550873075
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,5120,0.07532448473576564
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,5120,0.050386094447765435
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,6144,0.049232741175517375
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,4096,0.05566895626867474
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,4096,0.04436151038470358
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,5120,0.04441283875611521
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,3584,0.04776768701999848
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,3584,0.04310960957993161
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,4096,0.03774081319284175
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,3072,0.041248530006278296
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,3072,0.040684590303589625
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,3584,0.03335150252901219
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,2560,0.0343391194696155
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,2560,0.03548252426972945
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,3072,0.029380872816127564
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,2048,0.035306964816588515
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,2048,0.031622735424364425
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,2560,0.02807474397619713
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,1536,0.02692185786450891
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,1536,0.02634354729837676
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,2048,0.02480105991006713
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,1024,0.019746086034085054
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,1024,0.020923028574665343
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,1536,0.021393400430679325
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,768,0.015337422178190063
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,768,0.015120963398288704
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,1024,0.020668350160121914
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,512,0.010635740780480206
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,512,0.013541816484871379
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,512,0.018950228558595898
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,256,0.007070564435544918
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,256,0.01148715866947149
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,768,0.019609323454185385
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,128,0.005895543254914218
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,128,0.010644504203326296
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,128,0.018982344541462005
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,64,0.005535533224279277
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,64,0.010572516643438522
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,12288,32,0.005585454449509129
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,256,0.019009847707148603
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,12288,32,0.010609648444435783
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,10240,65536,0.767309534683972
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,10240,65536,0.537824302644481
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,10240,51200,0.5637418796848815
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,10240,51200,0.42236966244520646
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,12288,51200,0.3647295784059944
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,bfloat16,3584,10240,16384,0.18251959801390383
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,fp8,3584,10240,16384,0.14022197496297464
TRTLLM,1.2.0rc6.post3,NVIDIA VR200,gemm,torch_flow,nvfp4,3584,10240,16384,0.10331111865896271
