framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,topk,num_experts,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.028848001360893195
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,160,7168,8,256,8,balanced,0.0297535985708236
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,192,7168,8,256,8,balanced,0.0132543995976448
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,192,7168,8,256,8,balanced,0.0306015998125076
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,192,7168,8,256,8,balanced,0.0323648005723953
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.0140223994851112
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.0206880003213882
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,192,7168,8,256,8,balanced,0.0318304002285003
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.013638399541377999
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.0177343994379043
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.0324992001056671
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,192,7168,8,256,8,balanced,0.0305151998996734
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,256,7168,8,256,8,balanced,0.013958400487899703
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,256,7168,8,256,8,balanced,0.0347200006246566
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,256,7168,8,256,8,balanced,0.0375328004360199
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.014582400023937198
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.022758400440216
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,256,7168,8,256,8,balanced,0.03712640106678
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.0136575996875762
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.019871999323368
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.0373856008052825
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,256,7168,8,256,8,balanced,0.0361952006816864
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,320,7168,8,256,8,balanced,0.0152032002806663
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,320,7168,8,256,8,balanced,0.0398687988519668
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,320,7168,8,256,8,balanced,0.0435871988534927
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.0146111994981765
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.025708800554275504
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,320,7168,8,256,8,balanced,0.0432480007410049
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.0140192002058029
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.0219968006014823
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.0434431999921798
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,320,7168,8,256,8,balanced,0.0414431989192962
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,384,7168,8,256,8,balanced,0.0144736006855964
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,384,7168,8,256,8,balanced,0.0452127993106842
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,384,7168,8,256,8,balanced,0.0496320009231567
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.0144800007343292
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.0294784009456634
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,384,7168,8,256,8,balanced,0.0500639975070953
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.0144255995750427
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.0238496005535125
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.0494751989841461
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,384,7168,8,256,8,balanced,0.0467680007219314
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,512,7168,8,256,8,balanced,0.0146303996443748
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,512,7168,8,256,8,balanced,0.0570688009262084
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,512,7168,8,256,8,balanced,0.0632160007953643
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.015091200172901102
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.0350048005580902
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,512,7168,8,256,8,balanced,0.063561600446701
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.0152383998036384
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.0284159988164901
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.0638719975948333
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,512,7168,8,256,8,balanced,0.0535552024841308
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,768,7168,8,256,8,balanced,0.015171200037002501
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,768,7168,8,256,8,balanced,0.0781599998474121
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,768,7168,8,256,8,balanced,0.0900543987751007
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.0151968002319335
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.0463456004858017
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,768,7168,8,256,8,balanced,0.0893952012062072
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.0158976003527641
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.0351263999938964
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.0903807997703552
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,768,7168,8,256,8,balanced,0.0805535972118377
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,1024,7168,8,256,8,balanced,0.0167007997632026
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,1024,7168,8,256,8,balanced,0.09938880205154411
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,1024,7168,8,256,8,balanced,0.1156159996986389
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.0167135998606681
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.0576704025268554
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,1024,7168,8,256,8,balanced,0.1144799947738647
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.0166943997144699
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.04429439902305601
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.1144799947738647
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1024,7168,8,256,8,balanced,0.1008640050888061
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,1536,7168,8,256,8,balanced,0.0193343997001647
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,1536,7168,8,256,8,balanced,0.1440703988075256
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,1536,7168,8,256,8,balanced,0.1646656036376953
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.0190431997179985
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.08128960132598871
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,1536,7168,8,256,8,balanced,0.16486079692840572
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.0180447995662689
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.0592607975006103
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.1652096033096313
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1536,7168,8,256,8,balanced,0.1441439986228943
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,2048,7168,8,256,8,balanced,0.01976960003376
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,2048,7168,8,256,8,balanced,0.1862015962600708
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,2048,7168,8,256,8,balanced,0.2151200056076049
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.0200800001621246
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.1056800007820129
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,2048,7168,8,256,8,balanced,0.21579520702362057
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.0200256004929542
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.0752287983894348
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.21552960872650137
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,2048,7168,8,256,8,balanced,0.1817631959915161
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,3072,7168,8,256,8,balanced,0.024470399320125503
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,3072,7168,8,256,8,balanced,0.2719487905502319
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,3072,7168,8,256,8,balanced,0.3154112100601196
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,1,7168,8,256,16,balanced,0.007007999718189199
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,1,7168,8,256,16,balanced,0.0068383999168872495
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,1,7168,8,256,16,balanced,0.029966399073600755
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.0064144000411033505
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.0062495999038219
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,1,7168,8,256,16,balanced,0.0322575986385345
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.0064847998321056
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.0060991998761892
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.03430080115795135
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,1,7168,8,256,16,balanced,0.0357039988040924
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,2,7168,8,256,16,balanced,0.014015999436378398
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,2,7168,8,256,16,balanced,0.013676799833774499
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,2,7168,8,256,16,balanced,0.05993279814720151
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.012828800082206701
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.0124991998076438
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,2,7168,8,256,16,balanced,0.064515197277069
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.0129695996642112
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.0121983997523784
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.0686016023159027
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,2,7168,8,256,16,balanced,0.0714079976081848
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,4,7168,8,256,16,balanced,0.0133120000362396
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,4,7168,8,256,16,balanced,0.014127999544143602
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,4,7168,8,256,16,balanced,0.030438399314880304
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.014710399508476201
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.0124255999922752
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,4,7168,8,256,16,balanced,0.0160512000322341
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.013235199451446501
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.013398399949073702
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.014905600249767299
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,4,7168,8,256,16,balanced,0.0182303994894027
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,8,7168,8,256,16,balanced,0.014867199957370701
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,8,7168,8,256,16,balanced,0.0141215994954109
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,8,7168,8,256,16,balanced,0.014895999431610098
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.0144255995750427
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.0118784002959728
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,8,7168,8,256,16,balanced,0.0158432006835937
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,8,7168,8,256,16,balanced,0.013843199610710098
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,8,7168,8,256,16,balanced,0.0250912010669708
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,8,7168,8,256,16,balanced,0.015276800096035
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,8,7168,8,256,16,balanced,0.0185599997639656
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,16,7168,8,256,16,balanced,0.0146047994494438
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,16,7168,8,256,16,balanced,0.0152799993753433
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,16,7168,8,256,16,balanced,0.0163455992937088
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,16,7168,8,256,16,balanced,0.0154624000191688
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,16,7168,8,256,16,balanced,0.0136032000184059
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,16,7168,8,256,16,balanced,0.0159007996320724
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,16,7168,8,256,16,balanced,0.015190400183200798
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,16,7168,8,256,16,balanced,0.0125696003437042
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,16,7168,8,256,16,balanced,0.0166815996170043
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,16,7168,8,256,16,balanced,0.01976960003376
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,32,7168,8,256,16,balanced,0.0160640001296997
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,32,7168,8,256,16,balanced,0.0167520001530647
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,32,7168,8,256,16,balanced,0.0175679996609687
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,32,7168,8,256,16,balanced,0.014832000434398598
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,32,7168,8,256,16,balanced,0.013958400487899699
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,32,7168,8,256,16,balanced,0.0173631995916366
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,32,7168,8,256,16,balanced,0.015318399667739803
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,32,7168,8,256,16,balanced,0.0145280003547668
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,32,7168,8,256,16,balanced,0.0181408002972602
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,32,7168,8,256,16,balanced,0.0219551995396614
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,48,7168,8,256,16,balanced,0.015616245854285777
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,48,7168,8,256,16,balanced,0.01851058135115809
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,48,7168,8,256,16,balanced,0.019137299499429137
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,3072,7168,8,256,8,balanced,0.0243264004588127
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,3072,7168,8,256,8,balanced,0.150819194316864
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,3072,7168,8,256,8,balanced,0.3156863927841186
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,48,7168,8,256,16,balanced,0.015509498501948821
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,48,7168,8,256,16,balanced,0.015164719919438522
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,48,7168,8,256,16,balanced,0.018929727586295204
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,48,7168,8,256,16,balanced,0.014624637272116573
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,48,7168,8,256,16,balanced,0.014714527963340865
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,48,7168,8,256,16,balanced,0.01923127623743197
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,48,7168,8,256,16,balanced,0.021358397436278685
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,64,7168,8,256,16,balanced,0.0154016003012657
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,64,7168,8,256,16,balanced,0.0195360004901886
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,64,7168,8,256,16,balanced,0.020032000541687
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,64,7168,8,256,16,balanced,0.015872000157833
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,64,7168,8,256,16,balanced,0.0158496007323265
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,fp8,64,7168,8,256,16,balanced,0.0198239997029304
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,nvfp4,64,7168,8,256,16,balanced,0.014300799369812
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,nvfp4,64,7168,8,256,16,balanced,0.014809599518775902
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,nvfp4,64,7168,8,256,16,balanced,0.0198272004723548
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine_low_precision,NVLinkTwoSided,nvfp4,64,7168,8,256,16,balanced,0.0210720002651214
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,bfloat16,80,7168,8,256,16,balanced,0.01539199578984493
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,bfloat16,80,7168,8,256,16,balanced,0.02167535508351076
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_combine,NVLinkTwoSided,bfloat16,80,7168,8,256,16,balanced,0.02243280179478404
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_prepare,NVLinkTwoSided,fp8,80,7168,8,256,16,balanced,0.014557099867898885
TRTLLM,1.2.0rc6,NVIDIA VR200,alltoall_dispatch,NVLinkTwoSided,fp8,80,7168,8,256,16,balanced,0.016633137438211633
